Company,Record_ID,Snapshot_Month,Month_Name,Year,Quarter,Region,Country,Account_ID,Account_Name,Customer_Segment,Plan_Tier,Signup_Date,Account_Status,Seats_Licensed,MRR (Monthly Recurring Revenue),ARR (Annual Recurring Revenue),New_MRR (Monthly Recurring Revenue),Expansion_MRR (Monthly Recurring Revenue),Contraction_MRR (Monthly Recurring Revenue),Churned_MRR (Monthly Recurring Revenue),Net_MRR_Change (Monthly Recurring Revenue),CAC_USD (Customer Acquisition Cost),Marketing_Channel,Activation_Status,Days_to_Activation,Monthly_Logins,Feature_Adoption_Score,Support_Tickets,NPS_Score (Net Promoter Score),Churn_Reason
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801951,2025-11,Nov-2025,2025,Q4,APAC,Singapore,ACC00188,SilverNetworks #0188,SMB,Starter,2025-07-01,Active,1,85.66,1027.92,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,8.0,17.8,43.5,3,14.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801960,2025-11,Nov-2025,2025,Q4,LATAM,Mexico,ACC00189,PeakStudio #0189,SMB,Growth,2025-10-01,Active,19,334.1,4009.2,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,18.4,62.6,4,23.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801987,2025-11,Nov-2025,2025,Q4,APAC,India,ACC00193,PrimeStudio #0193,SMB,Starter,2025-10-01,Active,1,49.78,597.36,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,11.0,13.3,58.8,1,31.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802024,2025-11,Nov-2025,2025,Q4,APAC,India,ACC00196,SilverNetworks #0196,Enterprise,Enterprise,2024-12-01,Active,222,8906.03,106872.36,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,1.0,20.6,61.2,1,31.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802032,2025-11,Nov-2025,2025,Q4,LATAM,Brazil,ACC00197,CrestNetworks #0197,SMB,Growth,2025-11-01,Active,4,237.07,2844.84,237.07,0.0,0.0,0.0,237.07,140.25,Referral,Activated,4.0,24.8,75.0,1,9.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802053,2025-11,Nov-2025,2025,Q4,North America,Canada,ACC00199,LineWorks #0199,SMB,Starter,2024-10-01,Active,4,97.49,1169.88,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Not Activated,,7.8,2.8,0,-2.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802063,2025-11,Nov-2025,2025,Q4,Europe,Germany,ACC00200,SilverGlobal #0200,Mid-Market,Growth,2025-09-01,Active,4,289.17,3470.04,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,2.0,17.6,49.8,1,35.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802088,2025-11,Nov-2025,2025,Q4,North America,Canada,ACC00202,CoreLabs #0202,Mid-Market,Growth,2025-01-01,Active,16,569.2,6830.4,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,8.0,17.5,39.5,1,59.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802117,2025-11,Nov-2025,2025,Q4,APAC,Singapore,ACC00205,BrightStudio #0205,SMB,Starter,2024-11-01,Active,6,133.46,1601.52,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,2.6,8.2,4,9.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802136,2025-11,Nov-2025,2025,Q4,Europe,France,ACC00206,BoldGroup #0206,Enterprise,Professional,2024-07-01,Active,124,5804.29,69651.48,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,4.0,6.5,35.0,4,56.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802146,2025-11,Nov-2025,2025,Q4,North America,USA,ACC00207,CoreIndustries #0207,SMB,Starter,2025-09-01,Active,1,90.38,1084.56,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,3.0,18.2,61.6,1,21.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802158,2025-11,Nov-2025,2025,Q4,LATAM,Mexico,ACC00208,SwiftVentures #0208,Mid-Market,Professional,2025-07-01,Active,22,771.8,9261.6,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,11.3,17.5,3,-28.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802167,2025-11,Nov-2025,2025,Q4,LATAM,Brazil,ACC00209,TrueTechnologies #0209,Mid-Market,Professional,2025-10-01,Active,14,795.2,9542.4,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,4.0,17.4,54.4,0,-2.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802177,2025-11,Nov-2025,2025,Q4,APAC,India,ACC00210,NorthStudio #0210,Mid-Market,Professional,2025-09-01,Active,18,568.89,6826.68,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,4.0,24.1,44.7,1,53.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802184,2025-11,Nov-2025,2025,Q4,LATAM,Brazil,ACC00211,RapidTechnologies #0211,Mid-Market,Professional,2025-11-01,Active,9,557.38,6688.56,557.38,0.0,0.0,0.0,557.38,170.96,Referral,Activated,2.0,10.9,86.9,2,47.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802202,2025-11,Nov-2025,2025,Q4,North America,USA,ACC00213,SwiftWorks #0213,SMB,Growth,2025-04-01,Active,14,263.49,3161.88,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,1.0,26.4,93.3,1,35.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802236,2025-11,Nov-2025,2025,Q4,LATAM,Brazil,ACC00216,TrueAnalytics #0216,Enterprise,Enterprise,2024-11-01,Active,326,13050.81,156609.72,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,16.7,68.7,1,35.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802247,2025-11,Nov-2025,2025,Q4,North America,USA,ACC00217,GridLabs #0217,Mid-Market,Professional,2025-08-01,Active,44,1891.53,22698.36,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,1.0,16.6,41.8,2,5.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802262,2025-11,Nov-2025,2025,Q4,North America,USA,ACC00219,NorthPartners #0219,Mid-Market,Professional,2025-10-01,Active,41,1873.21,22478.52,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Not Activated,,16.9,13.5,2,-47.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802277,2025-11,Nov-2025,2025,Q4,Europe,Germany,ACC00221,PeakAnalytics #0221,SMB,Starter,2025-09-01,Active,1,67.63,811.56,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,4.0,19.1,53.2,1,16.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802307,2025-11,Nov-2025,2025,Q4,North America,USA,ACC00223,NorthIndustries #0223,SMB,Growth,2025-06-01,Active,24,464.97,5579.64,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,4.0,19.8,70.0,3,42.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802327,2025-11,Nov-2025,2025,Q4,LATAM,Mexico,ACC00224,BrightWorks #0224,Mid-Market,Growth,2024-06-01,Active,15,498.21,5978.52,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,2.0,7.9,61.2,1,33.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802340,2025-11,Nov-2025,2025,Q4,Europe,Germany,ACC00225,SilverLabs #0225,SMB,Growth,2025-06-01,Active,6,178.61,2143.32,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,4.0,21.7,34.6,3,53.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802355,2025-11,Nov-2025,2025,Q4,LATAM,Brazil,ACC00227,PeakGlobal #0227,Enterprise,Enterprise,2025-11-01,Active,204,8768.26,105219.12,8768.26,0.0,0.0,0.0,8768.26,455.16,Content/Inbound,Activated,4.0,15.5,28.5,1,4.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802366,2025-11,Nov-2025,2025,Q4,APAC,Australia,ACC00228,NorthDynamics #0228,Mid-Market,Professional,2025-08-01,Active,26,591.9,7102.8,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,3.0,8.7,58.2,2,46.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802387,2025-11,Nov-2025,2025,Q4,LATAM,Mexico,ACC00229,PeakWorks #0229,Enterprise,Enterprise,2024-10-01,Active,206,10817.6,129811.2,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,4.0,16.7,86.2,0,32.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802416,2025-11,Nov-2025,2025,Q4,LATAM,Mexico,ACC00231,SwiftWorks #0231,Enterprise,Professional,2024-04-01,Active,172,3187.55,38250.6,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,22.0,25.5,78.8,1,-1.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802435,2025-11,Nov-2025,2025,Q4,Europe,UK,ACC00233,OrbitDynamics #0233,SMB,Growth,2025-04-01,Active,9,151.81,1821.72,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,8.0,14.3,42.0,1,17.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802452,2025-11,Nov-2025,2025,Q4,APAC,Singapore,ACC00235,ClearDynamics #0235,SMB,Starter,2025-05-01,Active,5,111.74,1340.88,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,21.1,69.0,0,18.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802467,2025-11,Nov-2025,2025,Q4,North America,USA,ACC00236,TrueSolutions #0236,Mid-Market,Professional,2025-04-01,Active,42,993.37,11920.44,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,4.0,19.2,71.3,1,21.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802482,2025-11,Nov-2025,2025,Q4,North America,USA,ACC00238,OrbitLabs #0238,Enterprise,Enterprise,2025-10-01,Active,242,10535.39,126424.68,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,21.6,62.9,3,11.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802493,2025-11,Nov-2025,2025,Q4,LATAM,Brazil,ACC00239,ClearWorks #0239,SMB,Starter,2025-08-01,Active,2,108.65,1303.8,0.0,14.01,0.0,0.0,14.01,0.0,Paid Search/Ads,Activated,4.0,10.8,78.2,0,8.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802502,2025-11,Nov-2025,2025,Q4,LATAM,Mexico,ACC00240,LineWorks #0240,SMB,Starter,2025-10-01,Active,6,102.96,1235.52,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Not Activated,,2.9,33.6,2,19.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802517,2025-11,Nov-2025,2025,Q4,Europe,UK,ACC00242,OrbitGlobal #0242,Mid-Market,Professional,2025-09-01,Active,24,992.52,11910.24,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,2.0,19.7,90.7,1,34.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802534,2025-11,Nov-2025,2025,Q4,LATAM,Brazil,ACC00243,WaveGroup #0243,Mid-Market,Growth,2025-02-01,Active,16,325.55,3906.6,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,17.1,59.7,0,32.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802555,2025-11,Nov-2025,2025,Q4,LATAM,Mexico,ACC00244,LineGlobal #0244,Mid-Market,Professional,2024-10-01,Active,58,2518.43,30221.16,0.0,675.68,0.0,0.0,675.68,0.0,Outbound Sales,Activated,2.0,12.9,52.1,1,51.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802580,2025-11,Nov-2025,2025,Q4,APAC,Singapore,ACC00245,OrbitTechnologies #0245,SMB,Starter,2024-06-01,Active,1,68.7,824.4,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,16.9,74.9,0,19.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802589,2025-11,Nov-2025,2025,Q4,LATAM,Brazil,ACC00246,GridGroup #0246,Enterprise,Enterprise,2025-10-01,Active,277,6497.14,77965.68,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,3.0,19.8,49.0,0,19.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802597,2025-11,Nov-2025,2025,Q4,LATAM,Mexico,ACC00247,GridTechnologies #0247,Mid-Market,Professional,2025-11-01,Active,12,669.95,8039.4,669.95,0.0,0.0,0.0,669.95,444.23,Paid Search/Ads,Activated,1.0,13.4,56.6,1,89.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802626,2025-11,Nov-2025,2025,Q4,Europe,UK,ACC00251,VertexSystems #0251,SMB,Starter,2025-05-01,Churned (This Month),5,0.0,0.0,0.0,0.0,0.0,-113.21,-113.21,0.0,Content/Inbound,Activated,1.0,0.0,0.0,0,,Lack of Usage
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802648,2025-11,Nov-2025,2025,Q4,North America,Canada,ACC00254,SilverDigital #0254,SMB,Starter,2025-10-01,Active,4,145.07,1740.84,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,1.0,23.2,64.3,2,14.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802672,2025-11,Nov-2025,2025,Q4,North America,Canada,ACC00256,BrightDynamics #0256,SMB,Growth,2025-04-01,Active,9,483.01,5796.12,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,15.8,50.4,2,66.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802687,2025-11,Nov-2025,2025,Q4,North America,USA,ACC00258,BoldWorks #0258,Enterprise,Professional,2025-07-01,Active,26,1149.73,13796.76,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,4.0,19.4,57.5,3,18.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800016,2025-12,Dec-2025,2025,Q4,LATAM,Brazil,ACC00001,CrestIndustries #0001,SMB,Starter,2024-09-01,Active,3,102.11,1225.32,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Not Activated,,5.2,6.6,5,-8.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800019,2025-12,Dec-2025,2025,Q4,LATAM,Brazil,ACC00002,SwiftDigital #0002,Mid-Market,Professional,2025-11-01,Active,44,1485.13,17821.56,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,4.0,13.3,59.5,1,44.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800032,2025-12,Dec-2025,2025,Q4,Europe,Germany,ACC00003,BlueSolutions #0003,Mid-Market,Growth,2025-06-01,Active,4,187.81,2253.72,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,6.1,37.7,1,-8.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800045,2025-12,Dec-2025,2025,Q4,Europe,Germany,ACC00005,NovaWorks #0005,SMB,Starter,2025-12-01,Active,3,116.62,1399.44,116.62,0.0,0.0,0.0,116.62,353.35,Organic Search,Activated,12.0,0.0,74.1,2,6.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800057,2025-12,Dec-2025,2025,Q4,North America,Canada,ACC00006,CoreVentures #0006,Mid-Market,Growth,2025-07-01,Active,7,180.39,2164.68,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Not Activated,,0.0,15.4,1,-5.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800068,2025-12,Dec-2025,2025,Q4,LATAM,Mexico,ACC00007,WaveSolutions #0007,Mid-Market,Professional,2025-08-01,Active,66,1309.71,15716.52,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,1.0,26.0,50.4,1,28.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800087,2025-12,Dec-2025,2025,Q4,APAC,Australia,ACC00008,CoreVentures #0008,SMB,Growth,2024-12-01,Active,27,478.64,5743.68,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,10.8,79.8,3,-9.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800097,2025-12,Dec-2025,2025,Q4,LATAM,Brazil,ACC00009,VertexGroup #0009,Mid-Market,Growth,2025-04-01,Active,4,137.6,1651.2,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Not Activated,,12.7,14.8,3,10.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800120,2025-12,Dec-2025,2025,Q4,LATAM,Mexico,ACC00010,ClearStudio #0010,SMB,Starter,2024-08-01,Active,3,95.07,1140.84,0.0,11.33,0.0,0.0,11.33,0.0,Referral,Activated,3.0,16.4,68.7,1,20.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800137,2025-12,Dec-2025,2025,Q4,LATAM,Brazil,ACC00011,VertexSystems #0011,Mid-Market,Professional,2025-02-01,Active,88,2222.95,26675.4,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,4.0,16.2,52.1,1,59.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800169,2025-12,Dec-2025,2025,Q4,APAC,Australia,ACC00015,CoreVentures #0015,SMB,Starter,2024-12-01,Active,3,147.63,1771.56,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Not Activated,,0.0,57.6,6,-3.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800194,2025-12,Dec-2025,2025,Q4,LATAM,Mexico,ACC00016,GridGroup #0016,SMB,Starter,2024-05-01,Active,2,146.65,1759.8,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,9.0,24.7,67.1,3,61.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800201,2025-12,Dec-2025,2025,Q4,APAC,Australia,ACC00017,SwiftStudio #0017,SMB,Growth,2025-12-01,Active,10,401.2,4814.4,401.2,0.0,0.0,0.0,401.2,836.93,Partner/Reseller,Not Activated,,0.0,36.4,2,30.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800208,2025-12,Dec-2025,2025,Q4,LATAM,Mexico,ACC00018,PrimeVentures #0018,Mid-Market,Professional,2025-12-01,Active,16,675.57,8106.84,675.57,0.0,0.0,0.0,675.57,2522.38,Outbound Sales,Not Activated,,1.3,0.0,2,5.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800227,2025-12,Dec-2025,2025,Q4,APAC,Australia,ACC00020,BoldWorks #0020,SMB,Starter,2025-06-01,Active,3,161.79,1941.48,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,2.0,19.7,65.6,3,35.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800243,2025-12,Dec-2025,2025,Q4,APAC,India,ACC00022,SwiftWorks #0022,SMB,Starter,2025-05-01,Active,3,64.74,776.88,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,22.4,57.4,1,36.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800253,2025-12,Dec-2025,2025,Q4,LATAM,Mexico,ACC00023,SilverDigital #0023,SMB,Starter,2025-09-01,Active,3,125.32,1503.84,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,1.0,10.6,94.9,0,7.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800265,2025-12,Dec-2025,2025,Q4,Europe,UK,ACC00024,CrestPartners #0024,Mid-Market,Professional,2025-07-01,Active,27,1613.45,19361.4,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,12.0,20.8,70.1,1,61.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800296,2025-12,Dec-2025,2025,Q4,APAC,Singapore,ACC00026,SwiftTechnologies #0026,Enterprise,Enterprise,2024-05-01,Active,359,10812.84,129754.08,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,1.0,9.6,78.4,1,72.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800315,2025-12,Dec-2025,2025,Q4,North America,Canada,ACC00027,VertexGlobal #0027,Mid-Market,Professional,2024-12-01,Active,42,1183.76,14205.12,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,0.0,23.1,5,-5.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800345,2025-12,Dec-2025,2025,Q4,LATAM,Mexico,ACC00029,PrimeGroup #0029,Mid-Market,Professional,2024-04-01,Active,79,1540.8,18489.6,0.0,211.55,0.0,0.0,211.55,0.0,Organic Search,Activated,1.0,21.3,23.9,1,39.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800352,2025-12,Dec-2025,2025,Q4,Europe,France,ACC00030,BrightSystems #0030,SMB,Starter,2025-12-01,Active,2,62.0,744.0,62.0,0.0,0.0,0.0,62.0,171.88,Referral,Activated,1.0,13.3,59.9,0,27.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800367,2025-12,Dec-2025,2025,Q4,Europe,UK,ACC00031,CrestLabs #0031,SMB,Starter,2025-04-01,Active,5,204.79,2457.48,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,4.0,20.9,58.9,0,58.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800385,2025-12,Dec-2025,2025,Q4,North America,USA,ACC00032,NorthGroup #0032,SMB,Growth,2024-11-01,Active,5,253.29,3039.48,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,4.0,28.2,47.3,1,22.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800403,2025-12,Dec-2025,2025,Q4,North America,USA,ACC00033,CrestLabs #0033,SMB,Starter,2025-01-01,Churned (This Month),1,0.0,0.0,0.0,0.0,0.0,-73.7,-73.7,0.0,Referral,Not Activated,,0.0,0.0,0,,Lack of Usage
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800408,2025-12,Dec-2025,2025,Q4,North America,USA,ACC00034,SparkSystems #0034,Mid-Market,Professional,2025-08-01,Active,53,1363.96,16367.52,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,1.0,17.9,63.0,1,41.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800421,2025-12,Dec-2025,2025,Q4,North America,USA,ACC00035,PeakAnalytics #0035,Enterprise,Enterprise,2025-06-01,Active,675,13658.3,163899.6,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,4.0,22.3,65.0,0,34.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800452,2025-12,Dec-2025,2025,Q4,LATAM,Mexico,ACC00038,BlueDigital #0038,Enterprise,Enterprise,2024-09-01,Active,120,4201.11,50413.32,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Not Activated,,8.5,29.7,1,27.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800483,2025-12,Dec-2025,2025,Q4,North America,Canada,ACC00042,CoreSolutions #0042,SMB,Growth,2025-05-01,Active,7,197.54,2370.48,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,19.5,95.8,2,-14.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800492,2025-12,Dec-2025,2025,Q4,LATAM,Brazil,ACC00043,BrightDigital #0043,SMB,Growth,2025-10-01,Active,8,426.07,5112.84,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,9.2,41.6,1,-19.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800524,2025-12,Dec-2025,2025,Q4,LATAM,Brazil,ACC00046,PrimeVentures #0046,SMB,Starter,2025-04-01,Active,1,82.36,988.32,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,15.8,64.0,0,6.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800539,2025-12,Dec-2025,2025,Q4,LATAM,Mexico,ACC00047,BoldSystems #0047,SMB,Starter,2025-04-01,Active,4,118.88,1426.56,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,2.0,8.9,60.9,0,53.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800558,2025-12,Dec-2025,2025,Q4,Europe,France,ACC00050,CrestStudio #0050,Mid-Market,Professional,2025-08-01,Active,33,674.41,8092.92,0.0,78.08,0.0,0.0,78.08,0.0,Organic Search,Activated,2.0,7.1,53.5,1,-1.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800575,2025-12,Dec-2025,2025,Q4,Europe,Germany,ACC00051,BlueStudio #0051,Mid-Market,Professional,2025-02-01,Active,53,2261.66,27139.92,0.0,387.9,0.0,0.0,387.9,0.0,Paid Search/Ads,Activated,1.0,15.7,57.4,2,4.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800589,2025-12,Dec-2025,2025,Q4,Europe,France,ACC00053,RapidDigital #0053,SMB,Starter,2025-11-01,Active,4,122.42,1469.04,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Not Activated,,0.0,53.3,1,-37.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800602,2025-12,Dec-2025,2025,Q4,APAC,Singapore,ACC00054,CoreDigital #0054,Mid-Market,Growth,2025-06-01,Active,14,399.95,4799.4,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,20.5,62.5,2,58.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800618,2025-12,Dec-2025,2025,Q4,LATAM,Mexico,ACC00055,TruePartners #0055,Mid-Market,Professional,2025-03-01,Active,52,2702.29,32427.48,0.0,781.04,0.0,0.0,781.04,0.0,Outbound Sales,Activated,1.0,34.4,70.1,1,44.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800630,2025-12,Dec-2025,2025,Q4,Europe,UK,ACC00057,NovaLabs #0057,SMB,Growth,2025-11-01,Active,12,355.59,4267.08,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,19.2,52.5,1,84.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800637,2025-12,Dec-2025,2025,Q4,North America,Canada,ACC00058,BlueVentures #0058,SMB,Growth,2025-12-01,Active,7,405.92,4871.04,405.92,0.0,0.0,0.0,405.92,867.2,Outbound Sales,Activated,1.0,17.1,86.3,2,44.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800661,2025-12,Dec-2025,2025,Q4,Europe,France,ACC00059,SwiftVentures #0059,SMB,Growth,2024-07-01,Active,4,196.5,2358.0,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,19.9,62.3,0,39.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800669,2025-12,Dec-2025,2025,Q4,APAC,Singapore,ACC00060,CrestWorks #0060,Mid-Market,Growth,2025-11-01,Active,9,372.9,4474.8,0.0,0.0,-117.22,0.0,-117.22,0.0,Partner/Reseller,Activated,2.0,16.5,92.2,1,33.0,
